CustZip,visitorzip_lat,visitorzip_lon,per_family_annual_income,non_hs_educated,PopulationRaceWhite,Dist_to_park,util_days,disabled_percent,MedianAge
62563,39.7187,-89.506022,89767.12264,0.052223371,0.961484348,69.60335989,0.690643686,0.06211499,41.8
62565,39.401419,-88.806494,40647.44301,0.103115727,0.976253648,1.358607313,4.212788538,0.16744998,44.7
62567,39.640699,-89.185302,37479.37916,0.105341246,0.973136915,39.9315531,1.246967071,0.105009634,38.7
62568,39.553154,-89.297242,46155.8287,0.123263889,0.937878325,44.23358847,0.599938857,0.147239264,41.7
62570,39.588596,-89.449508,39393.92523,0.202156334,0.984375,56.85574341,0.4765625,0.12295082,39.8
62571,39.347504,-88.971358,51962.06897,0.144203582,0.979765013,14.59730965,3.15078329,0.124236253,42
62572,39.37246,-89.654576,38543.01887,0.130434783,0.978978979,71.24915769,0.66966967,0.102253033,40.8
62573,39.955043,-89.06885,61357.52961,0.062252964,0.970257766,48.93867747,0.829477859,0.061630219,39.4
62601,39.74529,-90.055264,68025.41436,0.133333333,0.98156682,106.9287686,0.656682028,0.043933054,47.8
62611,39.88924,-90.401466,60400.93458,0.061155153,0.967197751,102.4251244,0.138706654,0.104319478,42.9
62612,39.90159,-90.093319,53125.79014,0.061281337,0.981723238,111.1179348,0.324804178,0.102726388,43.1
62613,39.977944,-89.664216,59780.74074,0.038803557,0.956869835,92.14930139,1.108471074,0.114058355,37.4
62615,39.581233,-89.756132,57138.21062,0.043431053,0.966075157,79.84088939,0.572372999,0.126451379,35.7
62617,40.163799,-90.202856,27582.12121,0.172413793,0.984251969,133.7565016,0.169291339,0.153846154,43.4
62618,40.000772,-90.425812,38994.89655,0.179212168,0.669138906,103.8568757,0.204274041,0.129053178,36.1
62621,39.731883,-90.522092,54594.375,0.117647059,0.985482494,86.15079888,0.242527754,0.124617737,38.7
62624,40.144925,-90.325988,51090.25424,0.125799574,0.981684982,117.9482915,0.313186813,0.173716012,49.2
62625,39.916241,-89.699696,72057.70393,0.05203252,0.96374269,87.40464122,2.707602339,0.055702918,45.9
62626,39.281792,-89.891155,47077.29142,0.133851468,0.963251137,78.39341879,0.609887479,0.122400697,40.5
62627,40.05236,-90.150014,49943.89671,0.110526316,0.973790323,126.3165337,0.193548387,0.158279963,44.2
62628,39.802327,-90.401512,55403.56164,0.078571429,0.966517857,96.75601999,0.271205357,0.113580247,42.7
62629,39.665412,-89.727894,77980.6788,0.024656923,0.92099776,78.81892423,0.503977141,0.073786987,36.1
62630,39.268011,-90.092708,59439.90148,0.127840909,0.968045113,86.53566952,1.204887218,0.10989011,40.4
62631,39.819171,-90.361976,53390.74074,0.098265896,0.988549618,100.3814909,2.114503817,0.089201878,41
62633,40.21381,-89.859113,60589.58333,0.118343195,0.972179289,117.0640062,0.357032457,0.120289855,46.7
62634,40.019075,-89.47309,45534.69388,0.083140878,0.970767357,78.84541182,1.123020706,0.112877583,45.3
62635,40.27142,-89.473168,40530.4918,0.049019608,0.978319783,101.9146403,1.924119241,0.110929853,44.5
62638,39.61531,-90.085181,53104.49438,0.095682614,0.974569933,104.6233696,1.275243082,0.098837209,40.9
62639,40.062726,-90.476755,33458.33333,0.119565217,0.974683544,102.1121441,0.120253165,0.244019139,42
62640,39.415699,-89.813085,50381.16129,0.069469835,0.970713525,81.24580341,0.735356763,0.161248034,45.3
62642,40.087136,-89.668243,54252.26131,0.075555556,0.975,100.4136047,0.807638889,0.113145847,43.8
62643,40.250156,-89.46479,34590.43062,0.096774194,0.960076046,95.42909915,0.319391635,0.15890411,38.6
62644,40.288272,-90.071531,39883.50243,0.16091954,0.977530176,134.8070702,0.236768802,0.195351517,44.4
62649,39.358379,-90.07994,44098.54369,0.085889571,0.981557377,92.81136413,0.446721311,0.089715536,38.8
62650,39.741724,-90.243879,44642.44564,0.1280352,0.872295495,109.0157044,0.240775044,0.145055032,40.2
62655,40.158564,-89.994329,53712.44635,0.083710407,0.985915493,123.1053561,0.13556338,0.204582651,44.1
62656,40.134986,-89.366526,49479.71739,0.157456809,0.83180593,82.95826623,0.487478559,0.151775006,37.8
62661,39.664983,-89.872219,40026.86567,0.099280576,0.954657873,90.35071598,0.521022259,0.122153209,41
62663,39.547123,-90.320665,72174.80315,0.130990415,0.989726027,100.2340507,0.126712329,0.134361233,44.4
62664,40.205844,-89.715082,39635.37736,0.124352332,0.977646285,106.3057247,0.539447732,0.141200546,45
62665,39.7537,-90.537661,40108.98021,0.148598131,0.977900552,86.32451657,2.1368938,0.129265092,41.9
62666,40.087486,-89.547291,55866.40625,0.147540984,0.974025974,92.17527319,0.136363636,0.101030928,44.9
62667,39.490102,-90.005592,37932.48731,0.060150376,0.976293103,100.6694704,2.838362069,0.11025641,45.6
62668,39.567481,-90.230296,46995.14563,0.065195587,0.983465608,106.6271475,0.266534392,0.137114142,45.4
62670,39.744721,-89.866206,75606.00169,0.060337178,0.968301635,96.71357678,0.771771772,0.116462585,40.8
62671,40.1613,-89.559514,44176.68161,0.052083333,0.952797203,97.70392943,0.377622378,0.128534704,41
62672,39.349992,-89.743902,36125.53191,0.193939394,0.963114754,72.95449745,2.049180328,0.262672811,39.8
62673,40.09477,-89.981972,43117.05069,0.129310345,0.990566038,117.751925,0.337735849,0.114777618,42.8
62674,39.412609,-90.010636,44966.77472,0.139698492,0.984869326,97.71601991,1.479367263,0.14833215,44.6
62675,40.048744,-89.871226,55837.90259,0.084784601,0.973513162,103.6619437,0.42200195,0.106596396,45.2
62677,39.83784,-89.868494,78278.51406,0.04398977,0.969555035,102.1174766,0.558157689,0.130597015,43.6
62681,40.128556,-90.579777,48930.96424,0.112427527,0.937165298,101.480301,0.216708318,0.136112136,43.1
62682,40.276228,-89.677228,37827.48538,0.113684211,0.970231533,108.6675097,1.743109151,0.165413534,40.9
62684,39.914343,-89.592846,102446.1622,0.035806954,0.966151438,80.44761918,0.557033849,0.076655052,41
62685,39.145411,-90.007436,41477.92521,0.084898573,0.913209347,75.32252636,3.279446829,0.137348125,43
62688,39.956134,-89.877744,35379.29936,0.11738149,0.977660972,107.0085185,0.320630749,0.198786039,44.4
62689,39.540501,-89.761408,48538.96714,0.162650602,0.971042471,80.27747782,1.666023166,0.12704918,36.8
62690,39.51913,-89.74873,44991.02185,0.13045007,0.975728155,80.09382981,0.270145631,0.14535307,39
62691,39.956673,-90.198109,38008.56299,0.10423247,0.960016488,117.186796,0.185490519,0.135748792,44.6
62692,39.597761,-89.944111,48183.60092,0.066770186,0.985666507,96.34950768,0.391782131,0.122194514,41.6
62693,39.954908,-89.520834,67438.73016,0.030046948,0.982295482,79.30830939,0.43956044,0.069282649,40.6
62694,39.617148,-90.449382,42697.05882,0.092753623,0.981203008,90.48690071,0.606829574,0.112340131,43.5
62695,39.618822,-90.205158,29840.49587,0.16,0.983108108,109.3076085,1.084459459,0.120171674,37.7
62701,39.800002,-89.650312,9443.053435,0.147643979,0.640625,80.25949412,0.081597222,0.348139256,40.1
62702,39.836156,-89.654216,31660.46058,0.13523103,0.782838443,80.87830727,0.360129825,0.195984972,38.1
62703,39.755006,-89.631625,30224.79548,0.152028485,0.567566677,78.12945005,0.207364916,0.168542292,33.3
62704,39.771921,-89.686047,45322.50381,0.059249668,0.812633376,82.10171087,0.302804348,0.135395102,39.8
62707,39.865004,-89.632606,61036.79895,0.086583184,0.932792887,81.58571267,0.577798117,0.157502938,44.8
62711,39.750966,-89.722618,99911.23685,0.017757571,0.900632045,84.71046092,0.357007884,0.086509901,45.4
62712,39.72543,-89.570092,86751.41216,0.014096916,0.909629198,75.21641797,0.668608037,0.089048106,41.6
62801,38.527198,-89.153132,38440.75737,0.152421742,0.837341066,17.28782209,5.54494758,0.207954326,41.1
62803,38.45428,-89.295207,57827.68817,0.132611637,0.948717949,17.61023072,0.999013807,0.13583815,40.5
62806,38.34991,-88.087787,36147.78393,0.139593909,0.972743259,78.79894097,0.720691676,0.155336911,42.2
62807,38.758327,-88.928535,44063.77551,0.162393162,0.989594173,25.97041972,2.938605619,0.168391345,41.9
62808,38.303985,-89.180958,56708.25083,0.132783883,0.971859986,30.6436406,2.840082361,0.114649682,40.7
62809,38.281494,-88.376102,46350.84746,0.052083333,0.985915493,49.72958989,0.61971831,0.18,44.5
62810,38.200267,-88.758884,47405.08906,0.104234528,0.966023875,21.11333236,4.349862259,0.140159046,37.6
62811,38.381242,-87.92367,25046.28099,0.183544304,0.977419355,90.63409574,0.761290323,0.274038462,37.5
62812,38.016906,-88.926588,36972.17826,0.129052847,0.970350644,4.374523939,14.56111851,0.191604849,43.4
62814,38.38296,-88.764738,42392.09536,0.124148372,0.97740113,36.7058888,14.62146893,0.119035134,39.8
62815,38.445644,-87.999352,42082.46753,0.179054054,0.980769231,86.98845956,0.276442308,0.139593909,37.6
62816,38.177076,-88.912786,51037.9562,0.112112112,0.977029096,13.91506635,2.434915773,0.145150035,44.5
62817,37.972796,-88.485012,49562.3431,0.234513274,0.971274686,40.78406048,0.587073609,0.232116788,47.2
62818,38.381302,-87.96901,45959.85401,0.294117647,0.981818182,85.22359439,0.781818182,0.064516129,47.2
62819,37.974872,-89.007178,23962.94416,0.156862745,0.966517857,6.927391544,15.65848214,0.281818182,43.3
62820,38.213634,-88.219919,60650,0.133802817,0.962962963,58.70461205,3.62345679,0.105882353,47.8
62821,38.070068,-88.110654,47558.77034,0.141345291,0.970353925,63.4726349,1.126550868,0.179396092,45.5
62822,37.977372,-89.049665,36318.32461,0.102358254,0.968142968,9.308748221,11.43783994,0.178091873,42.2
62823,38.513889,-88.3641,53110.90116,0.12345679,0.984624483,70.60539,1.273211118,0.145178765,42.9
62824,38.672556,-88.345081,35376.94301,0.205951449,0.99318569,71.88757076,0.689381034,0.201933405,43.4
62825,37.996612,-89.069358,36897.64706,0.145695364,0.990147783,8.527393214,3.571428571,0.310810811,42.1
62827,38.166686,-88.031702,40031.63636,0.17370892,0.97751004,72.16565735,1.259437751,0.226209048,42.8
62828,38.190822,-88.532134,47293.39286,0.092659446,0.976157083,33.35510098,4.446704067,0.124405705,42.6
62829,37.994756,-88.540111,107113.7931,0.571428571,1,33.06804256,6.375,0.590163934,46.7
62830,38.432025,-88.95028,34036.56093,0.10403397,0.966235632,34.70284282,3.389367816,0.169128508,42.1
62831,38.234561,-89.229782,42250,0.180995475,0.97382199,24.82003872,7.692844677,0.221135029,46.1
62832,38.016708,-89.244577,35151.48283,0.1361855,0.915508254,19.97062185,4.949283232,0.184811594,40.2
62833,38.361515,-88.130952,31954.71698,0.188172043,0.960835509,72.79979741,0.783289817,0.131067961,45.2
62835,38.104365,-88.318304,36309.07216,0.194950912,0.994791667,49.28406177,1.903645833,0.228239845,46.4
62836,38.082004,-88.790162,48105.06757,0.120430108,0.987515605,8.516337486,7.092384519,0.133136095,38.3
62837,38.362565,-88.366792,40684.93011,0.141782861,0.971241683,57.41241327,3.360663133,0.181386407,43.8
62838,38.851484,-88.734141,47029.29624,0.147457627,0.982631931,43.87858285,2.1750167,0.159863946,43.5
62839,38.670956,-88.49082,37361.57989,0.087280108,0.963679667,61.18266706,0.6108961,0.161394349,41.4
62841,37.8614,-88.9974,88138.88889,0.085106383,0.969387755,26.51975582,1.102040816,0.065693431,32.5
62842,38.432695,-88.419916,41080.35191,0.112847222,0.979640719,59.21491854,1.573652695,0.176821983,39.6
62843,38.361827,-88.204379,31274.46809,0.265060241,0.94,67.64967788,0.18,0.258426966,51.2
62844,38.2737,-88.049001,33149.88938,0.143060498,0.97887662,78.20664681,2.543927028,0.153157895,45.8
62846,38.150126,-88.872916,49221.54341,0.332148299,0.596731281,9.808423116,1.990117826,0.142576205,37.2
62848,38.431818,-89.1635,44713.46154,0.113924051,0.949685535,22.32484469,4.943396226,0.232514178,39.4
62849,38.605276,-88.790346,43814.13551,0.11259542,0.972789116,40.78697213,2.527437642,0.143212951,40.9
62850,38.539982,-88.584956,33914.84375,0.213414634,0.971128609,58.70690938,0.364829396,0.063829787,32.6
62851,38.370106,-88.657265,68576.74419,0.082926829,0.993920973,40.53003276,20.75075988,0.066115702,43.2
62853,38.52656,-88.911556,36473.55164,0.142857143,0.974854932,33.68774647,2.842359768,0.184364061,43
62854,38.751659,-88.836317,32963.82393,0.103626943,0.98536036,33.05364219,1.988738739,0.178723404,43
62856,37.9555,-88.8403,30325.51724,0.083333333,0.978395062,11.84718851,30.88888889,0.362007168,47
62858,38.825178,-88.528768,53404.00334,0.120696983,0.975176115,62.11928075,1.571620262,0.121052632,43
62859,38.125063,-88.483489,42055.00209,0.17713285,0.972164231,32.68419544,3.274008351,0.16861101,42.5
62860,38.01609,-88.702867,47620.18779,0.10989011,0.984732824,15.83270258,10.16412214,0.065979381,40.8
62861,38.020439,-88.0533,17353.44828,0.392156863,0.9453125,63.69361576,0.1328125,0.294117647,43.8
62862,38.208235,-88.307389,74735.36585,0.071129707,0.980769231,54.57358582,1.296703297,0.12012012,47.1
62863,38.411082,-87.861182,47877.53875,0.096996695,0.960227831,100.4439107,0.342728076,0.160816655,42.4
62864,38.319573,-88.904538,43505.10758,0.122383253,0.854446657,27.32888651,4.047453128,0.168590446,41.1
62865,37.971922,-89.084873,39762.2276,0.051846033,0.980673935,10.67549008,10.14717542,0.15717675,43.9
62867,37.870957,-88.097484,27925.31646,0.24382716,0.990403071,68.211977,1.092130518,0.253333333,46.6
62868,38.711734,-88.222723,45628.51459,0.122415219,0.974893162,82.39485933,0.988782051,0.192920354,40.4
62869,37.965917,-88.273108,65328.25509,0.125504032,0.979865772,52.77007595,1.432885906,0.141147483,43.5
62870,38.632442,-89.052482,39091.21951,0.139845397,0.968269231,17.03570542,7.195192308,0.164669098,43.7
62871,37.867814,-88.260315,67038.94737,0.131274131,0.986880466,56.46715876,1.120991254,0.204444444,46.1
62872,38.27618,-88.773897,49698.28431,0.140604468,0.962648557,22.7736759,7.191001698,0.134615385,37.2
62874,37.923276,-88.977139,30553.75,0.191489362,0.962365591,13.57615169,10.27150538,0.209549072,45.2
62875,38.747093,-89.057763,42663.67521,0.199498118,0.977720651,14.59331856,10.45158526,0.156756757,43.3
62876,38.291143,-89.190996,33364.64646,0.156028369,0.991902834,28.15084027,4.991902834,0.145631068,42.9
62877,38.394931,-89.227276,49486.4486,0.088235294,0.964980545,24.51225364,9.118677043,0.198618307,43.3
62878,38.582738,-88.467996,41464.81481,0.034246575,0.990243902,63.07244295,1.126829268,0.024390244,43.5
62880,38.8681,-88.863965,28471.875,0.101604278,0.988842399,36.36882021,0.887029289,0.136363636,43.2
62881,38.638745,-88.919813,42793.04179,0.122467772,0.960562143,24.80554735,3.406763285,0.176600037,40.5
62882,38.635726,-89.113751,33749.83678,0.190896739,0.964821965,12.16385938,13.67867868,0.209915141,38.6
62883,38.155026,-89.099762,69784.21053,0.048780488,0.989847716,12.53052795,6.637901861,0.137804878,42.5
62884,38.081515,-89.059713,38508.65306,0.072700297,0.965986395,4.04389384,19.63027211,0.228015294,42.1
62885,38.845947,-89.097027,46054.23197,0.33553719,0.985697259,19.6982078,3.690107271,0.168253968,39.4
62886,38.408612,-88.529657,54039.20455,0.087078652,0.988636364,45.43685101,5.936363636,0.103756708,44.7
62887,38.168499,-88.405158,38979.33884,0.043243243,0.986440678,48.84483265,1.508474576,0.059405941,41.8
62888,38.132988,-89.229106,46252.03252,0.150708215,0.972833724,19.77280546,12.76159251,0.160736196,42.1
62889,38.443622,-88.8181,49076.0479,0.08411215,0.96239718,41.98586294,13.17508813,0.075,43.4
62890,37.892806,-88.743702,42431.73759,0.108643168,0.972241499,22.37615736,7.917418459,0.162145871,40.6
62891,38.012415,-89.044067,37098.12734,0.161358811,0.972392638,5.780331386,19.75766871,0.215530903,41.1
62892,38.800645,-89.068832,30393.98496,0.137931034,0.990536278,18.71910093,17.74132492,0.180672269,41.6
62893,38.457806,-89.028787,51450.65274,0.097116844,0.959058342,27.03122983,7.132036847,0.163736264,44
62894,38.222534,-89.057521,53482.91457,0.068217054,0.987077535,16.40095997,12.39463221,0.139318885,38.7
62895,38.321784,-88.542791,42550.89392,0.124148372,0.977744807,41.12738923,8.429772502,0.119834711,41.3
62896,37.891654,-88.903192,32734.17483,0.147290467,0.964755267,15.90391498,7.112228734,0.191238001,40.7
62897,38.089479,-88.891761,41634.54545,0.131205674,0.987437186,2.530116226,13.31658291,0.18401937,46
62898,38.383584,-89.06134,49246.54321,0.104091888,0.973295184,30.5697402,9.43204578,0.140235294,40.5
62899,38.698744,-88.638938,44434.96933,0.207327971,0.967741935,49.1703926,2.400124069,0.162050678,42.2
62901,37.73541,-89.20469,23767.87515,0.086797842,0.628577735,39.36244951,0.197299684,0.097673902,23.9
62902,37.66306,-89.1171,49067.52302,0.063761955,0.845508718,40.95127882,0.468108585,0.127420775,37.8
62903,37.657826,-89.277176,39861.34328,0.039942939,0.741390952,44.52920897,0.371033086,0.048374906,25.6
62905,37.556102,-89.338199,33116.72862,0.152830189,0.803545052,58.44664429,0.833087149,0.244055069,42.9
62906,37.448147,-89.171492,40984.10395,0.180752977,0.945849368,67.66956894,0.486943375,0.221976074,43.8
62907,37.866314,-89.510397,63410.50119,0.120347395,0.976432532,45.62829541,1.660813309,0.080216126,41.3
62908,37.313172,-88.879479,34272.95918,0.129411765,0.970021413,69.60035155,2.162740899,0.169451074,42.6
62910,37.140078,-88.58352,39516.9844,0.194029851,0.891797557,33.63892022,0.75008726,0.243990385,40.5
62912,37.468922,-89.032446,40820.55675,0.101631117,0.957591179,66.2287284,0.5971162,0.153708668,42.6
62914,37.06128,-89.262484,13415.8528,0.253985706,0.297108357,81.37336345,0.01398157,0.276995305,38.2
62915,37.781966,-89.120832,21085.8209,0.086956522,0.934579439,30.37646028,2.009345794,0.16025641,38.8
62916,37.926128,-89.579665,38027.37127,0.163021869,0.992964824,47.37290785,0.87638191,0.067476383,36
62917,37.687552,-88.645215,31096.87815,0.181512605,0.854229935,45.03103406,1.231236443,0.25127551,43.4
62918,37.774286,-89.07815,50658.94219,0.081524285,0.929541509,31.3161724,1.174512407,0.125783578,36.5
62919,37.528673,-88.226238,35693.27354,0.173793103,0.960119641,46.1317157,0.835493519,0.301218162,48.1
62920,37.537623,-89.221927,50598.24024,0.130617388,0.836140888,58.14759191,0.628790199,0.117214043,43.7
62921,37.805665,-89.083648,17987.57396,0.302114804,0.629333333,26.51755487,0.282666667,0.174509804,42.9
62922,37.608124,-88.820681,42554.24886,0.149723522,0.962808592,46.15101375,2.247194614,0.208936438,47.5
62923,37.341446,-89.012525,36663.30275,0.204030227,0.961389961,74.66610911,0.905405405,0.216949153,42.6
62924,37.818738,-89.206034,33596.39794,0.128661088,0.926308295,31.29240815,2.227839089,0.15129683,37
62926,37.371336,-89.147105,36430.55242,0.133561644,0.92841361,76.5227116,1.737958462,0.172769953,39.7
62927,37.93967,-89.24063,27865.625,0.157142857,0.991825613,23.29399612,2.188010899,0.238596491,40.2
62928,37.511914,-88.597862,24697.1223,0.111111111,0.955631399,62.55332691,0.310580205,0.089494163,50.1
62930,37.827439,-88.43682,35629.80698,0.148076923,0.971419448,47.43846555,1.831550375,0.204851304,42.1
62931,37.543332,-88.262522,49848.86364,0.182829889,0.966900064,48.79460467,0.334818587,0.328571429,47.1
62932,37.899948,-89.218528,55347.46544,0.173160173,0.930904523,25.27663243,2.656407035,0.188962208,39.8
62933,37.768836,-89.02515,27994.23792,0.080206986,0.933333333,29.45786226,1.16504065,0.16285998,43.6
62934,37.706274,-88.355424,59770.96774,0.170940171,0.989212513,59.32700176,0.265372168,0.141403866,45.4
62935,37.823046,-88.628063,36251.64557,0.140972795,0.970663922,34.08771521,3.228512609,0.205487449,42.5
62938,37.289554,-88.562897,39307.19064,0.134314627,0.876689746,46.76907264,0.391691395,0.232187168,44.3
62939,37.537396,-88.995135,44667.53846,0.077594123,0.98044245,52.37820124,1.40493748,0.178526448,45.3
62940,37.734398,-89.463906,37517.97753,0.219123506,0.982022472,54.56434446,0.548314607,0.138107417,41
62941,37.240137,-88.971677,43994.54545,0.164031621,0.902227723,69.57805891,0.64480198,0.16872428,44.6
62942,37.635424,-89.468693,25854.03509,0.208737864,0.973125884,62.32874356,0.609618105,0.285971223,41.4
62943,37.359287,-88.765108,21931.27148,0.3625,0.977622378,59.73645137,2.507692308,0.140105079,43.8
62946,37.706224,-88.543086,45674.17169,0.154827359,0.899458623,47.17845436,1.514771848,0.191201617,41.2
62947,37.533324,-88.4705,46322.55319,0.158316633,0.977736549,63.18027104,0.884972171,0.373056995,49.9
62948,37.804004,-89.026051,39452.87484,0.108208535,0.927477653,26.02069232,1.139992227,0.168726872,38.2
62949,37.844812,-89.133548,25944.14894,0.167266187,0.97037037,26.64191817,1.435802469,0.177631579,42.1
62950,37.750349,-89.55902,32871.42857,0.181818182,0.984455959,58.12047877,1.098445596,0.247787611,44.3
62951,37.827254,-88.924821,42035.37354,0.179969104,0.963378176,23.89250715,2.807922272,0.190633705,40.9
62952,37.422484,-89.362379,36325.48291,0.169026953,0.956109134,70.29047494,0.810794781,0.131545741,41.8
62953,37.311762,-88.792707,19884.05797,0.096256684,0.858333333,58.05059682,1.313888889,0.180602007,38.6
62954,37.695427,-88.244768,42576.36364,0.090673575,0.976699029,67.60972168,1.234951456,0.11558669,45.7
62956,37.280115,-88.933588,37050.13193,0.188925081,0.926352129,69.79788916,0.533947066,0.208425721,44.8
62957,37.313112,-89.43029,36188.59223,0.218134034,0.93875502,79.1950925,1.118473896,0.200191571,41.5
62958,37.59238,-89.157622,54253.05699,0.054890922,0.885057471,50.36123304,0.776304156,0.096219931,42.1
62959,37.722908,-88.87762,45350.05467,0.100727161,0.882588689,34.64561408,1.30139528,0.133012632,41.2
62960,37.235706,-88.715482,40093.84679,0.156125768,0.897612686,48.83245514,0.86606912,0.190693274,42.6
62962,37.094378,-89.361271,48982.92683,0.103448276,0.975609756,79.70907705,0.109756098,0,54
62964,37.134863,-89.215393,23323.65772,0.184647303,0.428571429,84.17543364,0.054945055,0.225048924,39.8
62965,37.7653,-88.5168,26113.46154,0.081967213,0.976,46.65815488,0.88,0.202702703,41.5
62966,37.771222,-89.331216,35004.27607,0.117889908,0.846671365,41.65452769,0.897417825,0.154183318,40.3
62967,37.578519,-88.757253,35760.9375,0.144927536,0.957055215,52.33337997,0.165644172,0.237179487,40.7
62969,37.164564,-89.341698,31700.61728,0.241197183,0.948016416,81.72315999,0.060191518,0.197901049,46.1
62970,37.207782,-89.101046,53208.51064,0.166044776,0.854460094,76.40605249,0.383411581,0.258474576,47.3
62972,37.555926,-88.818696,35950.60729,0.121412804,0.970124481,57.63745824,2.53526971,0.172893136,46.5
62974,37.775518,-88.801646,39138.64043,0.196098563,0.962169879,29.29679818,3.455389008,0.16202346,43.3
62975,37.64422,-89.38747,17396.5812,0.117647059,0.989247312,55.63744136,1.318996416,0.153110048,48.1
62976,37.224487,-89.212498,35718.30986,0.159763314,0.413646055,86.58834809,0.098081023,0.197247706,48.3
62977,37.85556,-88.54381,36276.97842,0.070707071,0.99,39.85543267,3.881428571,0.148550725,40.6
62979,37.796088,-88.26047,30878.07971,0.159014558,0.977235772,62.09110733,1.556097561,0.171428571,45.7
62982,37.421112,-88.358101,20071.32867,0.167643611,0.952560241,44.65309008,0.153614458,0.262528048,42.3
62983,37.913501,-89.096434,32067.14744,0.162977867,0.967420213,20.35227718,5.408244681,0.204395604,42.2
62984,37.682042,-88.142679,41132.37971,0.222137983,0.953829441,73.29636008,0.355241716,0.258981233,41.9
62985,37.461971,-88.755784,47547.83862,0.164979757,0.975147929,64.80659301,0.803550296,0.24284304,48.9
62987,37.654368,-88.688929,31126.48305,0.1088,0.977001704,48.45566736,1.450596252,0.257046223,44
62988,37.232374,-89.282259,33122.83582,0.287409361,0.618483412,91.12863424,0.511374408,0.223602484,40.8
62990,37.185242,-89.38694,24737.78281,0.2464,0.881875564,78.73748189,0.6122633,0.237536657,42.9
62992,37.270177,-89.138542,21120.22222,0.219931271,0.624031008,86.0869757,0.862403101,0.250990753,42.5
62994,37.9073,-89.33296,36694.69965,0.098654709,0.965562914,32.98731683,4.105960265,0.163398693,39.3
62995,37.423928,-88.89868,43540.6962,0.202046707,0.748675246,69.16082206,1.204579864,0.192026951,38.7
62996,37.151841,-89.171643,60813.38912,0.237327189,0.78317757,84.20256082,0.429906542,0.125984252,47
62997,37.982951,-89.49663,17946.63866,0.208860759,0.973288815,49.11184144,0.938230384,0.136842105,34.2
62998,37.523734,-89.449304,24921.83908,0.251101322,0.988066826,70.26830758,0.329355609,0.067750678,40.6
62999,37.895709,-89.05163,32505.44218,0.149921507,0.969382176,16.50800059,6.988518316,0.227902023,38.7
63005,38.634836,-90.668873,191981.8257,0.008853515,0.880301921,101.5864417,0.534613868,0.043556963,42.7
63010,38.423443,-90.401639,57842.6193,0.115353338,0.950845114,86.50766986,0.955021304,0.115235779,38.2
63011,38.603679,-90.56038,92555.8809,0.039885359,0.8891793,96.99525032,0.505543786,0.075712266,43.8
63012,38.326072,-90.44949,64836.57208,0.095648427,0.964103078,81.54066694,1.769878672,0.108113137,36.5
63013,38.402214,-91.141883,65847.06897,0.090051458,0.986154814,67.00965053,3.578351164,0.047957371,40.7
63014,38.62534,-91.313598,24084.95298,0.119631902,0.988446727,93.99679532,2.522464698,0.12633833,45.5
63015,38.396092,-90.742612,51835.5643,0.182802979,0.969171484,71.9577699,0.998073218,0.086552567,41.7
63016,38.363171,-90.641695,47442.88282,0.162172879,0.964653126,73.9408243,1.916644685,0.150490586,40.8
63017,38.672294,-90.533239,103004.8754,0.032534079,0.845213407,95.50716478,0.216445623,0.094731307,48.5
63019,38.229714,-90.374638,49755.17827,0.104265403,0.921105866,73.95512811,1.513823331,0.164729549,35.1
63020,38.11666,-90.575595,42665.39346,0.190104167,0.96398571,55.97642198,1.763976055,0.168687819,39.1
63021,38.564695,-90.534479,86024.02693,0.033796848,0.855814863,95.34562022,0.453155827,0.075392201,39.3
63023,38.268522,-90.705138,48578.38448,0.149762084,0.968616018,63.75816795,1.36786143,0.184032984,43.4
63025,38.484194,-90.605708,86940.07414,0.058658237,0.940955681,87.2084622,1.191569222,0.089982371,39.4
63026,38.499952,-90.460954,70804.38358,0.082480515,0.935499955,90.9971782,0.647765388,0.10092035,38.6
63028,38.128808,-90.394541,51236.48595,0.119450494,0.946352175,67.4210906,1.554272517,0.147609928,39
63030,38.144218,-90.737562,42226.45161,0.285714286,0.982800983,53.29011068,2.378378378,0.253968254,38.6
63031,38.814192,-90.372886,49291.73332,0.080876287,0.707126856,81.5075501,0.58325728,0.110350465,38
63033,38.796514,-90.274334,43799.24447,0.085391392,0.353465116,76.93587409,0.272534884,0.156794934,39.4
63034,38.849722,-90.28387,75247.27273,0.066019417,0.411744834,78.21655058,0.441585496,0.097109633,44.4
63036,37.990434,-90.369195,20143.98249,0.255054432,0.971804511,48.0892223,2.802631579,0.214030916,48.4
63037,38.421496,-91.300992,34399.77082,0.185350603,0.977784634,67.24335088,1.133292194,0.138482024,43.3
63038,38.587292,-90.66666,135823.5833,0.028628942,0.921752965,94.57640134,0.799537171,0.059631643,43.9
63039,38.495974,-90.829756,75880.67797,0.058823529,0.951790634,80.39119475,0.597796143,0.135697764,43.3
63040,38.57176,-90.63189,110281.206,0.010889627,0.903078008,95.31120956,0.43362312,0.060217953,38.3
63041,38.257302,-90.790084,26020.87379,0.222627737,0.956928839,59.23228615,2.367041199,0.024449878,42.8
63042,38.792465,-90.387003,36707.41935,0.10109923,0.599785736,83.1789403,0.549994898,0.130279566,35.5
63043,38.730854,-90.45571,51100.66617,0.08564858,0.748379309,88.76787032,0.529306568,0.098190149,38.2
63044,38.766252,-90.422146,48195.79288,0.068649286,0.741389099,86.98391222,0.499053747,0.145975575,45.8
